SimulationTime(us)	ReponseTime(us)	EndToEndDelay(us)
1360956	3308	3308
1362224	3200	3200
1363244	3320	3320
1364567	3397	3397
1365570	3554	3554
1366855	3433	3433
1367858	3336	3336
1369143	3176	3176
1370146	3067	3067
1371430	2982	2982
1372434	2988	2988
1373718	2996	2996
1374722	3037	3037
1376006	3069	3069
1377009	3093	3093
1378294	3102	3102
1379297	3075	3075
1380582	3075	3075
1381585	3139	3139
1382870	3162	3162
1383873	3202	3202
1385158	3067	3067
1386161	3085	3085
1387446	3089	3089
1388449	3158	3158
1389734	3121	3121
1390737	3189	3189
1392022	3111	3111
1393025	3133	3133
1394310	3089	3089
1395313	3177	3177
1396598	3143	3143
1397601	3187	3187
1398886	3148	3148
1399889	3289	3289
1401174	3201	3201
1402177	3137	3137
1403186	3030	3030
1404224	3040	3040
1405227	3096	3096
1406236	3100	3100
1407275	3125	3125
1408278	3097	3097
1409287	3096	3096
1410326	3133	3133
1411329	3171	3171
1412338	3146	3146
1413376	3206	3206
1414380	3297	3297
1415388	3332	3332
1416427	3372	3372
1417430	3419	3419
1418438	3343	3343
1419477	3254	3254
1420481	3272	3272
1421489	3188	3188
1422528	3288	3288
1423532	3334	3334
1424539	3305	3305
1425579	3278	3278
1426582	3322	3322
1427590	3197	3197
1428629	3127	3127
1429698	3182	3182
1430917	3179	3179
1431986	3317	3317
1433205	3233	3233
1434274	3300	3300
1435493	3262	3262
1436562	3287	3287
1437781	3198	3198
1438850	3230	3230
1440069	3232	3232
1441138	3288	3288
1442357	3270	3270
1443426	3259	3259
1444645	3231	3231
1445714	3284	3284
1446933	3209	3209
1448002	3145	3145
1449259	3087	3087
1450302	3147	3147
1451312	3135	3135
1452350	3139	3139
1453353	3128	3128
1454363	3162	3162
1455414	3273	3273
1456415	3385	3385
1457416	3387	3387
1458477	3359	3359
1459479	3285	3285
1460699	3123	3123
1461742	3150	3150
1462752	3150	3150
1463821	3209	3209
1464822	3257	3257
1466037	3154	3154
1467081	3166	3166
1468091	3159	3159
1469160	3217	3217
1470161	3202	3202
1471376	3086	3086
1472419	3058	3058
1473428	3090	3090
1474558	3136	3136
1475558	3101	3101
1476714	3103	3103
1477758	3091	3091
1478768	3127	3127
1479896	3131	3131
1480897	3098	3098
1482053	3084	3084
1483096	3090	3090
1484107	3108	3108
1485235	3197	3197
1486235	3189	3189
1487392	3142	3142
1488435	3116	3116
1489445	3075	3075
1490447	3074	3074
1491485	3016	3016
1492496	3046	3046
1493498	3059	3059
1494536	3070	3070
1495546	3077	3077
1496548	3085	3085
1497587	3109	3109
1498597	3090	3090
1499725	3124	3124
1500726	3096	3096
1501882	3085	3085
1502925	3066	3066
1503935	3053	3053
1505063	3062	3062
1506064	3046	3046
1507220	3061	3061
1508264	3079	3079
1509274	3094	3094
1510402	3091	3091
1511403	3105	3105
1512559	3140	3140
1513602	3157	3157
1514611	3100	3100
1515741	3099	3099
1516741	3103	3103
1517897	3112	3112
1518941	3138	3138
1519951	3089	3089
1521079	3125	3125
1522080	3081	3081
1523236	3059	3059
1524279	2991	2991
1525290	2993	2993
1526418	2962	2962
1527418	3016	3016
1528575	3040	3040
1529618	3067	3067
1530628	3044	3044
1531756	3022	3022
1532757	3006	3006
1533913	3044	3044
1534956	3041	3041
1535967	3081	3081
1537051	3102	3102
1538052	3192	3192
1539055	3185	3185
1540102	3224	3224
1541107	3154	3154
1542108	3126	3126
1543152	3116	3116
